gene_name,start,end,feature_type,strand,locus_tag,chromosome
5'dusA,4261347,4261668,5'UTR,+,b4049,NC_000913.3
dusA,4261669,4262706,CDS,+,b4049,NC_000913.3
3'dusA,4262707,4262746,3'UTR,+,b4049,NC_000913.3
5'pspG,4262747,4262839,5'UTR,+,b4050,NC_000913.3
pspG,4262840,4263082,CDS,+,b4050,NC_000913.3
pspH,4263083,4263269,sponge,+,b4758,NC_000913.3
qorA,4263248,4264231,CDS,-,b4051,NC_000913.3
5'qorA,4264232,4264272,5'UTR,-,b4051,NC_000913.3
5'dnaB,4264273,4264313,5'UTR,+,b4052,NC_000913.3
dnaB,4264314,4265729,CDS,+,b4052,NC_000913.3
3'dnaB,4265730,4265755,3'UTR,+,b4052,NC_000913.3
5'alr,4265756,4265781,5'UTR,+,b4053,NC_000913.3
alr,4265782,4266861,CDS,+,b4053,NC_000913.3
3'alr,4266862,4266901,3'UTR,+,b4053,NC_000913.3
5'tyrB,4266902,4267113,5'UTR,+,b4054,NC_000913.3
tyrB,4267114,4268307,CDS,+,b4054,NC_000913.3
3'tyrB,4268308,4268557,3'UTR,+,b4054,NC_000913.3
3'yjbS,4268558,4268808,3'UTR,-,b4621,NC_000913.3
yjbS,4268809,4269012,CDS,-,b4621,NC_000913.3
5'yjbS,4269013,4269212,5'UTR,-,b4621,NC_000913.3
5'aphA,4269213,4269413,5'UTR,+,b4055,NC_000913.3
aphA,4269414,4270127,CDS,+,b4055,NC_000913.3
3'aphA,4270128,4270167,3'UTR,+,b4055,NC_000913.3
5'yjbQ,4270168,4270237,5'UTR,+,b4056,NC_000913.3
yjbQ,4270238,4270654,CDS,+,b4056,NC_000913.3
yjbR,4270655,4271048,CDS,+,b4057,NC_000913.3
uvrA,4271049,4273871,CDS,-,b4058,NC_000913.3
5'uvrA,4273872,4273997,5'UTR,-,b4058,NC_000913.3
5'ssb,4273998,4274124,5'UTR,+,b4059,NC_000913.3
ssb,4274125,4274661,CDS,+,b4059,NC_000913.3
3'ssb,4274662,4274710,3'UTR,+,b4059,NC_000913.3
3'yjcB,4274711,4274759,3'UTR,-,b4060,NC_000913.3
yjcB,4274760,4275041,CDS,-,b4060,NC_000913.3
5'yjcB,4275042,4275255,5'UTR,-,b4060,NC_000913.3
5'pdeC,4275256,4275470,5'UTR,+,b4061,NC_000913.3
pdeC,4275471,4277057,CDS,+,b4061,NC_000913.3
soxS,4277058,4277383,CDS,-,b4062,NC_000913.3
5'soxS,4277384,4277425,5'UTR,-,b4062,NC_000913.3
5'soxR,4277426,4277468,5'UTR,+,b4063,NC_000913.3
soxR,4277469,4277933,CDS,+,b4063,NC_000913.3
ryjA,4277906,4278282,ncRNA,-,b4459,NC_000913.3
5'ghxP,4278283,4278478,5'UTR,+,b4064,NC_000913.3
ghxP,4278479,4279828,CDS,+,b4064,NC_000913.3
3'ghxP,4279829,4279868,3'UTR,+,b4064,NC_000913.3
5'yjcE,4279869,4279979,5'UTR,+,b4065,NC_000913.3
yjcE,4279980,4281629,CDS,+,b4065,NC_000913.3
3'yjcE,4281630,4281705,3'UTR,+,b4065,NC_000913.3
3'yjcF,4281706,4281782,3'UTR,-,b4066,NC_000913.3
yjcF,4281783,4283075,CDS,-,b4066,NC_000913.3
5'yjcF,4283076,4283212,5'UTR,-,b4066,NC_000913.3
3'actP,4283213,4283252,3'UTR,-,b4067,NC_000913.3
actP,4283253,4284902,CDS,-,b4067,NC_000913.3
yjcH,4284899,4285213,CDS,-,b4068,NC_000913.3
5'yjcH,4285214,4285372,5'UTR,-,b4068,NC_000913.3
3'acs,4285373,4285412,3'UTR,-,b4069,NC_000913.3
acs,4285413,4287371,CDS,-,b4069,NC_000913.3
5'acs,4287372,4287490,5'UTR,-,b4069,NC_000913.3
5'ytcB,4287491,4287610,5'UTR,+,b4821,NC_000913.3
ytcB,4287611,4287667,CDS,+,b4821,NC_000913.3
3'ytcB,4287668,4287707,3'UTR,+,b4821,NC_000913.3
5'nrfA,4287708,4287763,5'UTR,+,b4070,NC_000913.3
nrfA,4287764,4289200,CDS,+,b4070,NC_000913.3
3'nrfA,4289201,4289222,3'UTR,+,b4070,NC_000913.3
5'nrfB,4289223,4289244,5'UTR,+,b4071,NC_000913.3
nrfB,4289245,4289811,CDS,+,b4071,NC_000913.3
nrfC,4289808,4290479,CDS,+,b4072,NC_000913.3
nrfD,4290476,4291432,CDS,+,b4073,NC_000913.3
3'nrfD,4291433,4291471,3'UTR,+,b4073,NC_000913.3
5'nrfE,4291472,4291511,5'UTR,+,b4074,NC_000913.3
nrfE,4291512,4293170,CDS,+,b4074,NC_000913.3
nrfF,4293163,4293546,CDS,+,b4075,NC_000913.3
nrfG,4293543,4294139,CDS,+,b4076,NC_000913.3
3'nrfG,4294140,4294179,3'UTR,+,b4076,NC_000913.3
5'gltP,4294180,4294480,5'UTR,+,b4077,NC_000913.3
gltP,4294481,4295794,CDS,+,b4077,NC_000913.3
3'gltP,4295795,4296114,3'UTR,+,b4077,NC_000913.3
3'yjcO,4296115,4296435,3'UTR,-,b4078,NC_000913.3
yjcO,4296436,4297125,CDS,-,b4078,NC_000913.3
5'yjcO,4297126,4297178,5'UTR,-,b4078,NC_000913.3
3'fdhF,4297179,4297218,3'UTR,-,b4079,NC_000913.3
fdhF,4297219,4299366,CDS,-,b4079,NC_000913.3
5'fdhF,4299367,4299523,5'UTR,-,b4079,NC_000913.3
3'mdtP,4299524,4299563,3'UTR,-,b4080,NC_000913.3
mdtP,4299564,4301030,CDS,-,b4080,NC_000913.3
mdtO,4301027,4303078,CDS,-,b4081,NC_000913.3
mdtN,4303078,4304109,CDS,-,b4082,NC_000913.3
ytcA,4304110,4304403,CDS,-,b4622,NC_000913.3
5'ytcA,4304404,4304571,5'UTR,-,b4622,NC_000913.3
3'yjcS,4304572,4304611,3'UTR,-,b4083,NC_000913.3
yjcS,4304612,4306597,CDS,-,b4083,NC_000913.3
5'yjcS,4306598,4306829,5'UTR,-,b4083,NC_000913.3
3'alsK,4306830,4306869,3'UTR,-,b4084,NC_000913.3
alsK,4306870,4307799,CDS,-,b4084,NC_000913.3
alsE,4307783,4308488,CDS,-,b4085,NC_000913.3
alsC,4308489,4309469,CDS,-,b4086,NC_000913.3
alsA,4309448,4310980,CDS,-,b4087,NC_000913.3
5'alsA,4310981,4311066,5'UTR,-,b4087,NC_000913.3
3'alsB,4311067,4311106,3'UTR,-,b4088,NC_000913.3
alsB,4311107,4312042,CDS,-,b4088,NC_000913.3
5'alsB,4312043,4312071,5'UTR,-,b4088,NC_000913.3
3'alsR,4312072,4312100,3'UTR,-,b4089,NC_000913.3
alsR,4312101,4312991,CDS,-,b4089,NC_000913.3
5'alsR,4312992,4313170,5'UTR,-,b4089,NC_000913.3
5'rpiB,4313171,4313349,5'UTR,+,b4090,NC_000913.3
rpiB,4313350,4313799,CDS,+,b4090,NC_000913.3
3'rpiB,4313800,4313833,3'UTR,+,b4090,NC_000913.3
5'yjdP,4313834,4313867,5'UTR,+,b4487,NC_000913.3
yjdP,4313868,4314197,CDS,+,b4487,NC_000913.3
3'yjdP,4314198,4314270,3'UTR,+,b4487,NC_000913.3
3'phnP,4314271,4314343,3'UTR,-,b4092,NC_000913.3
phnP,4314344,4315102,CDS,-,b4092,NC_000913.3
phnO,4315103,4315538,CDS,-,b4093,NC_000913.3
phnN,4315525,4316082,CDS,-,b4094,NC_000913.3
phnM,4316082,4317218,CDS,-,b4095,NC_000913.3
phnL,4317215,4317895,CDS,-,b4096,NC_000913.3
5'phnL,4317896,4317965,5'UTR,-,b4096,NC_000913.3
3'phnK,4317966,4318005,3'UTR,-,b4097,NC_000913.3
phnK,4318006,4318764,CDS,-,b4097,NC_000913.3
phnJ,4318761,4319606,CDS,-,b4098,NC_000913.3
phnI,4319599,4320663,CDS,-,b4099,NC_000913.3
phnH,4320663,4321247,CDS,-,b4100,NC_000913.3
phnG,4321244,4321696,CDS,-,b4101,NC_000913.3
phnF,4321697,4322442,CDS,-,b4102,NC_000913.3
phnE,4322443,4323281,pseudogene,-,b4583,NC_000913.3
5'phnE,4323282,4323308,5'UTR,-,b4583,NC_000913.3
3'phnD,4323309,4323335,3'UTR,-,b4105,NC_000913.3
phnD,4323336,4324352,CDS,-,b4105,NC_000913.3
phnC,4324353,4325165,CDS,-,b4106,NC_000913.3
5'phnC,4325166,4325257,5'UTR,-,b4106,NC_000913.3
3'yjdN,4325258,4325297,3'UTR,-,b4107,NC_000913.3
yjdN,4325298,4325741,CDS,-,b4107,NC_000913.3
5'yjdN,4325742,4326358,5'UTR,-,b4107,NC_000913.3
3'yjdM,4326359,4326398,3'UTR,-,b4108,NC_000913.3
yjdM,4326399,4326734,CDS,-,b4108,NC_000913.3
5'yjdM,4326735,4326934,5'UTR,-,b4108,NC_000913.3
5'rdcA,4326935,4327134,5'UTR,+,b4109,NC_000913.3
rdcA,4327135,4329363,CDS,+,b4109,NC_000913.3
rdcB,4329360,4330238,CDS,+,b4110,NC_000913.3
3'rdcB,4330239,4330278,3'UTR,+,b4110,NC_000913.3
5'proP,4330279,4330501,5'UTR,+,b4111,NC_000913.3
proP,4330502,4332004,CDS,+,b4111,NC_000913.3
3'proP,4332005,4332044,3'UTR,+,b4111,NC_000913.3
5'pmrR,4332045,4332115,5'UTR,+,b4703,NC_000913.3
pmrR,4332116,4332205,CDS,+,b4703,NC_000913.3
basS,4332181,4333272,CDS,-,b4112,NC_000913.3
basR,4333273,4333950,CDS,-,b4113,NC_000913.3
eptA,4333947,4335590,CDS,-,b4114,NC_000913.3
5'eptA,4335591,4335653,5'UTR,-,b4114,NC_000913.3
3'adiC,4335654,4335693,3'UTR,-,b4115,NC_000913.3
adiC,4335694,4337031,CDS,-,b4115,NC_000913.3
5'adiC,4337032,4337127,5'UTR,-,b4115,NC_000913.3
3'adiY,4337128,4337167,3'UTR,-,b4116,NC_000913.3
adiY,4337168,4337929,CDS,-,b4116,NC_000913.3
5'adiY,4337930,4338213,5'UTR,-,b4116,NC_000913.3
3'adiA,4338214,4338253,3'UTR,-,b4117,NC_000913.3
adiA,4338254,4340521,CDS,-,b4117,NC_000913.3
5'adiA,4340522,4340679,5'UTR,-,b4117,NC_000913.3
3'melR,4340680,4340719,3'UTR,-,b4118,NC_000913.3
melR,4340720,4341628,CDS,-,b4118,NC_000913.3
5'melR,4341629,4341769,5'UTR,-,b4118,NC_000913.3
5'melA,4341770,4341910,5'UTR,+,b4119,NC_000913.3
melA,4341911,4343266,CDS,+,b4119,NC_000913.3
3'melA,4343267,4343306,3'UTR,+,b4119,NC_000913.3
5'melB,4343307,4343368,5'UTR,+,b4120,NC_000913.3
melB,4343369,4344790,CDS,+,b4120,NC_000913.3
3'melB,4344791,4344859,3'UTR,+,b4120,NC_000913.3
3'yjdF,4344860,4344928,3'UTR,-,b4121,NC_000913.3
yjdF,4344929,4345558,CDS,-,b4121,NC_000913.3
5'yjdF,4345559,4345639,5'UTR,-,b4121,NC_000913.3
3'fumB,4345640,4345679,3'UTR,-,b4122,NC_000913.3
fumB,4345680,4347326,CDS,-,b4122,NC_000913.3
5'fumB,4347327,4347365,5'UTR,-,b4122,NC_000913.3
3'dcuB,4347366,4347403,3'UTR,-,b4123,NC_000913.3
dcuB,4347404,4348744,CDS,-,b4123,NC_000913.3
5'dcuB,4348745,4349274,5'UTR,-,b4123,NC_000913.3
3'dcuR,4349275,4349314,3'UTR,-,b4124,NC_000913.3
dcuR,4349315,4350034,CDS,-,b4124,NC_000913.3
dcuS,4350031,4351662,CDS,-,b4125,NC_000913.3
5'dcuS,4351663,4351752,5'UTR,-,b4125,NC_000913.3
5'yjdI,4351753,4351842,5'UTR,+,b4126,NC_000913.3
yjdI,4351843,4352084,CDS,+,b4126,NC_000913.3
yjdJ,4352085,4352357,CDS,+,b4127,NC_000913.3
3'yjdJ,4352358,4352397,3'UTR,+,b4127,NC_000913.3
5'ghoS,4352398,4352583,5'UTR,+,b4128,NC_000913.3
ghoS,4352584,4352880,CDS,+,b4128,NC_000913.3
ghoT,4352881,4353081,CDS,+,b4559,NC_000913.3
3'ghoT,4353082,4353140,3'UTR,+,b4559,NC_000913.3
3'lysU,4353141,4353199,3'UTR,-,b4129,NC_000913.3
lysU,4353200,4354717,CDS,-,b4129,NC_000913.3
5'lysU,4354718,4354913,5'UTR,-,b4129,NC_000913.3
3'dtpC,4354914,4354953,3'UTR,-,b4130,NC_000913.3
dtpC,4354954,4356411,CDS,-,b4130,NC_000913.3
5'dtpC,4356412,4356440,5'UTR,-,b4130,NC_000913.3
3'cadA,4356441,4356469,3'UTR,-,b4131,NC_000913.3
cadA,4356470,4358617,CDS,-,b4131,NC_000913.3
5'cadA,4358618,4358657,5'UTR,-,b4131,NC_000913.3
3'cadB,4358658,4358696,3'UTR,-,b4132,NC_000913.3
cadB,4358697,4360031,CDS,-,b4132,NC_000913.3
5'cadB,4360032,4360355,5'UTR,-,b4132,NC_000913.3
3'cadC,4360356,4360395,3'UTR,-,b4133,NC_000913.3
cadC,4360396,4361934,CDS,-,b4133,NC_000913.3
5'cadC,4361935,4362150,5'UTR,-,b4133,NC_000913.3
3'yjdQ,4362151,4362190,3'UTR,-,b4654,NC_000913.3
yjdQ,4362191,4362353,pseudogene,-,b4654,NC_000913.3
5'yjdQ,4362354,4362500,5'UTR,-,b4654,NC_000913.3
3'pheU,4362501,4362540,tRNA,-,b4134,NC_000913.3
pheU,4362541,4362636,tRNA,-,b4134,NC_000913.3
5'pheU,4362637,4362692,tRNA,-,b4134,NC_000913.3
3'yjdC,4362693,4362732,3'UTR,-,b4135,NC_000913.3
yjdC,4362733,4363344,CDS,-,b4135,NC_000913.3
dsbD,4363345,4365042,CDS,-,b4136,NC_000913.3
cutA,4365018,4365356,CDS,-,b4137,NC_000913.3
5'cutA,4365357,4365431,5'UTR,-,b4137,NC_000913.3
3'dcuA,4365432,4365471,3'UTR,-,b4138,NC_000913.3
dcuA,4365472,4366773,CDS,-,b4138,NC_000913.3
5'dcuA,4366774,4366818,5'UTR,-,b4138,NC_000913.3
aspX,4366819,4366971,sponge,-,b4825,NC_000913.3
aspA,4366891,4368327,CDS,-,b4139,NC_000913.3
5'aspA,4368328,4368495,5'UTR,-,b4139,NC_000913.3
5'fxsA,4368496,4368663,5'UTR,+,b4140,NC_000913.3
fxsA,4368664,4369155,CDS,+,b4140,NC_000913.3
yjeH,4369156,4370412,CDS,-,b4141,NC_000913.3
5'yjeH,4370413,4370549,5'UTR,-,b4141,NC_000913.3
5'groS,4370550,4370687,5'UTR,+,b4142,NC_000913.3
groS,4370688,4370981,CDS,+,b4142,NC_000913.3
3'groS,4370982,4371002,3'UTR,+,b4142,NC_000913.3
5'groL,4371003,4371024,5'UTR,+,b4143,NC_000913.3
groL,4371025,4372671,CDS,+,b4143,NC_000913.3
3'groL,4372672,4372711,3'UTR,+,b4143,NC_000913.3
5'yjeI,4372712,4372808,5'UTR,+,b4144,NC_000913.3
yjeI,4372809,4373162,CDS,+,b4144,NC_000913.3
3'yjeI,4373163,4373263,3'UTR,+,b4144,NC_000913.3
3'yjeJ,4373264,4373364,3'UTR,-,b4145,NC_000913.3
yjeJ,4373365,4374234,CDS,-,b4145,NC_000913.3
5'yjeJ,4374235,4374588,5'UTR,-,b4145,NC_000913.3
3'epmB,4374589,4374628,3'UTR,-,b4146,NC_000913.3
epmB,4374629,4375657,CDS,-,b4146,NC_000913.3
5'epmB,4375658,4375677,5'UTR,-,b4146,NC_000913.3
5'efp,4375678,4375698,5'UTR,+,b4147,NC_000913.3
efp,4375699,4376265,CDS,+,b4147,NC_000913.3
3'efp,4376266,4376290,3'UTR,+,b4147,NC_000913.3
5'ecnA,4376291,4376316,5'UTR,+,b4410,NC_000913.3
ecnA,4376317,4376442,CDS,+,b4410,NC_000913.3
3'ecnA,4376443,4376482,3'UTR,+,b4410,NC_000913.3
5'ecnB,4376483,4376552,5'UTR,+,b4411,NC_000913.3
ecnB,4376553,4376699,CDS,+,b4411,NC_000913.3
3'ecnB,4376700,4376739,3'UTR,+,b4411,NC_000913.3
5'gdx,4376740,4376874,5'UTR,+,b4148,NC_000913.3
gdx,4376875,4377192,CDS,+,b4148,NC_000913.3
blc,4377189,4377722,CDS,-,b4149,NC_000913.3
5'blc,4377723,4377770,5'UTR,-,b4149,NC_000913.3
3'ampC,4377771,4377810,3'UTR,-,b4150,NC_000913.3
ampC,4377811,4378944,CDS,-,b4150,NC_000913.3
5'ampC,4378945,4378975,5'UTR,-,b4150,NC_000913.3
3'frdD,4378976,4379006,3'UTR,-,b4151,NC_000913.3
frdD,4379007,4379376,CDS,-,b4151,NC_000913.3
frdC,4379377,4379782,CDS,-,b4152,NC_000913.3
frdB,4379783,4380517,CDS,-,b4153,NC_000913.3
frdA,4380510,4382318,CDS,-,b4154,NC_000913.3
5'frdA,4382319,4382480,5'UTR,-,b4154,NC_000913.3
5'epmA,4382481,4382642,5'UTR,+,b4155,NC_000913.3
epmA,4382643,4383620,CDS,+,b4155,NC_000913.3
3'epmA,4383621,4383660,3'UTR,+,b4155,NC_000913.3
5'yjeM,4383661,4383838,5'UTR,+,b4156,NC_000913.3
yjeM,4383839,4385341,CDS,+,b4156,NC_000913.3
3'yjeM,4385342,4385366,3'UTR,+,b4156,NC_000913.3
5'yjeN,4385367,4385392,5'UTR,+,b4157,NC_000913.3
yjeN,4385393,4385707,CDS,+,b4157,NC_000913.3
yjeO,4385704,4386046,CDS,+,b4158,NC_000913.3
mscM,4386047,4389370,CDS,-,b4159,NC_000913.3
psd,4389371,4390360,CDS,-,b4160,NC_000913.3
5'psd,4390361,4390416,5'UTR,-,b4160,NC_000913.3
3'rsgA,4390417,4390456,3'UTR,-,b4161,NC_000913.3
rsgA,4390457,4391509,CDS,-,b4161,NC_000913.3
5'rsgA,4391510,4391556,5'UTR,-,b4161,NC_000913.3
5'orn,4391557,4391603,5'UTR,+,b4162,NC_000913.3
orn,4391604,4392149,CDS,+,b4162,NC_000913.3
3'orn,4392150,4392189,3'UTR,+,b4162,NC_000913.3
5'glyV,4392190,4392349,tRNA,+,b4163,NC_000913.3
glyV,4392350,4392461,tRNA,+,b4163,NC_000913.3
glyX,4392462,4392572,tRNA,+,b4164,NC_000913.3
glyY,4392573,4392668,tRNA,+,b4165,NC_000913.3
3'glyY,4392669,4392708,tRNA,+,b4165,NC_000913.3
5'yjeV,4392709,4392891,5'UTR,+,b4670,NC_000913.3
yjeV,4392892,4392945,CDS,+,b4670,NC_000913.3
queG,4392928,4394067,CDS,-,b4166,NC_000913.3
nnr,4394066,4395613,CDS,+,b4167,NC_000913.3
tsaE,4395585,4396064,CDS,+,b4168,NC_000913.3
amiB,4396065,4397411,CDS,+,b4169,NC_000913.3
mutL,4397412,4399259,CDS,+,b4170,NC_000913.3
miaA,4399252,4400202,CDS,+,b4171,NC_000913.3
3'miaA,4400203,4400242,3'UTR,+,b4171,NC_000913.3
5'hfq,4400243,4400287,5'UTR,+,b4172,NC_000913.3
hfq,4400288,4400596,CDS,+,b4172,NC_000913.3
3'hfq,4400597,4400633,3'UTR,+,b4172,NC_000913.3
5'hflX,4400634,4400671,5'UTR,+,b4173,NC_000913.3
hflX,4400672,4401952,CDS,+,b4173,NC_000913.3
3'hflX,4401953,4401992,3'UTR,+,b4173,NC_000913.3
5'hflK,4401993,4402037,5'UTR,+,b4174,NC_000913.3
hflK,4402038,4403297,CDS,+,b4174,NC_000913.3
hflC,4403298,4404304,CDS,+,b4175,NC_000913.3
3'hflC,4404305,4404344,3'UTR,+,b4175,NC_000913.3
5'yjeT,4404345,4404385,5'UTR,+,b4176,NC_000913.3
yjeT,4404386,4404583,CDS,+,b4176,NC_000913.3
3'yjeT,4404584,4404623,3'UTR,+,b4176,NC_000913.3
5'purA,4404624,4404686,5'UTR,+,b4177,NC_000913.3
purA,4404687,4405985,CDS,+,b4177,NC_000913.3
3'purA,4405986,4406025,3'UTR,+,b4177,NC_000913.3
5'nsrR,4406026,4406189,5'UTR,+,b4178,NC_000913.3
nsrR,4406190,4406653,CDS,+,b4178,NC_000913.3
rnr,4406654,4409095,CDS,+,b4179,NC_000913.3
3'rnr,4409096,4409135,3'UTR,+,b4179,NC_000913.3
5'rlmB,4409136,4409274,5'UTR,+,b4180,NC_000913.3
rlmB,4409275,4410006,CDS,+,b4180,NC_000913.3
3'rlmB,4410007,4410046,3'UTR,+,b4180,NC_000913.3
5'yjfI,4410047,4410132,5'UTR,+,b4181,NC_000913.3
yjfI,4410133,4410552,CDS,+,b4181,NC_000913.3
yjfJ,4410553,4411251,CDS,+,b4182,NC_000913.3
3'yjfJ,4411252,4411276,3'UTR,+,b4182,NC_000913.3
5'yjfK,4411277,4411301,5'UTR,+,b4183,NC_000913.3
yjfK,4411302,4411961,CDS,+,b4183,NC_000913.3
yjfL,4411962,4412386,CDS,+,b4184,NC_000913.3
yjfM,4412387,4413027,CDS,+,b4185,NC_000913.3
yjfC,4413028,4414191,CDS,+,b4186,NC_000913.3
3'yjfC,4414192,4414231,3'UTR,+,b4186,NC_000913.3
5'aidB,4414232,4414274,5'UTR,+,b4187,NC_000913.3
aidB,4414275,4415900,CDS,+,b4187,NC_000913.3
3'aidB,4415901,4415958,3'UTR,+,b4187,NC_000913.3
3'yjfN,4415959,4416016,3'UTR,-,b4188,NC_000913.3
yjfN,4416017,4416292,CDS,-,b4188,NC_000913.3
5'yjfN,4416293,4416400,5'UTR,-,b4188,NC_000913.3
3'bsmA,4416401,4416440,3'UTR,-,b4189,NC_000913.3
bsmA,4416441,4416770,CDS,-,b4189,NC_000913.3
5'bsmA,4416771,4416860,5'UTR,-,b4189,NC_000913.3
5'yjfP,4416861,4416951,5'UTR,+,b4190,NC_000913.3
yjfP,4416952,4417701,CDS,+,b4190,NC_000913.3
ulaR,4417698,4418453,CDS,-,b4191,NC_000913.3
5'ulaR,4418454,4418520,5'UTR,-,b4191,NC_000913.3
3'ulaG,4418521,4418560,3'UTR,-,b4192,NC_000913.3
ulaG,4418561,4419625,CDS,-,b4192,NC_000913.3
5'ulaG,4419626,4419802,5'UTR,-,b4192,NC_000913.3
5'ulaA,4419803,4419979,5'UTR,+,b4193,NC_000913.3
ulaA,4419980,4421377,CDS,+,b4193,NC_000913.3
ulaB,4421378,4421707,CDS,+,b4194,NC_000913.3
ulaC,4421708,4422185,CDS,+,b4195,NC_000913.3
ulaD,4422186,4422845,CDS,+,b4196,NC_000913.3
ulaE,4422846,4423700,CDS,+,b4197,NC_000913.3
ulaF,4423700,4424386,CDS,+,b4198,NC_000913.3
3'ulaF,4424387,4424450,3'UTR,+,b4198,NC_000913.3
3'yjfY,4424451,4424515,3'UTR,-,b4199,NC_000913.3
yjfY,4424516,4424791,CDS,-,b4199,NC_000913.3
5'yjfY,4424792,4424954,5'UTR,-,b4199,NC_000913.3
5'rpsF,4424955,4425117,5'UTR,+,b4200,NC_000913.3
rpsF,4425118,4425513,CDS,+,b4200,NC_000913.3
priB,4425514,4425834,CDS,+,b4201,NC_000913.3
rpsR,4425835,4426066,CDS,+,b4202,NC_000913.3
3'rpsR,4426067,4426086,3'UTR,+,b4202,NC_000913.3
5'rplI,4426087,4426107,5'UTR,+,b4203,NC_000913.3
rplI,4426108,4426557,CDS,+,b4203,NC_000913.3
3'rplI,4426558,4426592,3'UTR,+,b4203,NC_000913.3
3'yjfZ,4426593,4426627,3'UTR,-,b4204,NC_000913.3
yjfZ,4426628,4427422,CDS,-,b4204,NC_000913.3
5'yjfZ,4427423,4427557,5'UTR,-,b4204,NC_000913.3
5'ytfA,4427558,4427693,5'UTR,+,b4205,NC_000913.3
ytfA,4427694,4428095,pseudogene,+,b4205,NC_000913.3
ytfB,4428079,4428717,CDS,-,b4206,NC_000913.3
5'ytfB,4428718,4428825,5'UTR,-,b4206,NC_000913.3
5'fklB,4428826,4428934,5'UTR,+,b4207,NC_000913.3
fklB,4428935,4429555,CDS,+,b4207,NC_000913.3
3'fklB,4429556,4429595,3'UTR,+,b4207,NC_000913.3
5'cycA,4429596,4429863,5'UTR,+,b4208,NC_000913.3
cycA,4429864,4431276,CDS,+,b4208,NC_000913.3
3'cycA,4431277,4431298,3'UTR,+,b4208,NC_000913.3
3'ytfE,4431299,4431320,3'UTR,-,b4209,NC_000913.3
ytfE,4431321,4431983,CDS,-,b4209,NC_000913.3
5'ytfE,4431984,4432050,5'UTR,-,b4209,NC_000913.3
3'ytfF,4432051,4432090,3'UTR,-,b4210,NC_000913.3
ytfF,4432091,4433056,CDS,-,b4210,NC_000913.3
5'ytfF,4433057,4433123,5'UTR,-,b4210,NC_000913.3
3'qorB,4433124,4433163,3'UTR,-,b4211,NC_000913.3
qorB,4433164,4434024,CDS,-,b4211,NC_000913.3
5'qorB,4434025,4434068,5'UTR,-,b4211,NC_000913.3
5'ytfH,4434069,4434112,5'UTR,+,b4212,NC_000913.3
ytfH,4434113,4434493,CDS,+,b4212,NC_000913.3
3'ytfH,4434494,4434557,3'UTR,+,b4212,NC_000913.3
3'cpdB,4434558,4434621,3'UTR,-,b4213,NC_000913.3
cpdB,4434622,4436565,CDS,-,b4213,NC_000913.3
5'cpdB,4436566,4436659,5'UTR,-,b4213,NC_000913.3
5'cysQ,4436660,4436754,5'UTR,+,b4214,NC_000913.3
cysQ,4436755,4437495,CDS,+,b4214,NC_000913.3
3'cysQ,4437496,4437535,3'UTR,+,b4214,NC_000913.3
5'ytfI,4437536,4437706,5'UTR,+,b4215,NC_000913.3
ytfI,4437707,4438645,CDS,+,b4215,NC_000913.3
3'ytfI,4438646,4438676,3'UTR,+,b4215,NC_000913.3
3'ytfJ,4438677,4438707,3'UTR,-,b4216,NC_000913.3
ytfJ,4438708,4439262,CDS,-,b4216,NC_000913.3
5'ytfJ,4439263,4439424,5'UTR,-,b4216,NC_000913.3
5'ytfK,4439425,4439586,5'UTR,+,b4217,NC_000913.3
ytfK,4439587,4439793,CDS,+,b4217,NC_000913.3
3'ytfK,4439794,4439832,3'UTR,+,b4217,NC_000913.3
3'paeA,4439833,4439871,3'UTR,-,b4218,NC_000913.3
paeA,4439872,4441215,CDS,-,b4218,NC_000913.3
5'paeA,4441216,4441497,5'UTR,-,b4218,NC_000913.3
3'msrA,4441498,4441537,3'UTR,-,b4219,NC_000913.3
msrA,4441538,4442176,CDS,-,b4219,NC_000913.3
5'msrA,4442177,4442278,5'UTR,-,b4219,NC_000913.3
5'tamA,4442279,4442381,5'UTR,+,b4220,NC_000913.3
tamA,4442382,4444115,CDS,+,b4220,NC_000913.3
tamB,4444112,4447891,CDS,+,b4221,NC_000913.3
ytfP,4447892,4448235,CDS,+,b4222,NC_000913.3
3'ytfP,4448236,4448275,3'UTR,+,b4222,NC_000913.3
5'chpS,4448276,4448446,5'UTR,+,b4224,NC_000913.3
chpS,4448447,4448698,CDS,+,b4224,NC_000913.3
chpB,4448692,4449042,CDS,+,b4225,NC_000913.3
3'chpB,4449043,4449081,3'UTR,+,b4225,NC_000913.3
3'ppa,4449082,4449121,3'UTR,-,b4226,NC_000913.3
ppa,4449122,4449652,CDS,-,b4226,NC_000913.3
5'ppa,4449653,4449806,5'UTR,-,b4226,NC_000913.3
5'ytfQ,4449807,4449961,5'UTR,+,b4227,NC_000913.3
ytfQ,4449962,4450918,CDS,+,b4227,NC_000913.3
3'ytfQ,4450919,4450958,3'UTR,+,b4227,NC_000913.3
5'ytfR,4450959,4451057,5'UTR,+,b4485,NC_000913.3
ytfR,4451058,4452560,CDS,+,b4485,NC_000913.3
ytfT,4452561,4453596,CDS,+,b4230,NC_000913.3
yjfF,4453583,4454610,CDS,+,b4231,NC_000913.3
fbp,4454611,4455609,CDS,-,b4232,NC_000913.3
5'fbp,4455610,4455696,5'UTR,-,b4232,NC_000913.3
