gene_name,start,end,feature_type,strand,locus_tag,chromosome
3'yvjA,3626104,3626127,3'UTR,-,BSU_35280,NC_000964.3
yvjA,3626128,3627012,CDS,-,BSU_35280,NC_000964.3
5'yvjA,3627013,3627098,5'UTR,-,BSU_35280,NC_000964.3
3'prfB,3627099,3627138,3'UTR,-,BSU_35290,NC_000964.3
prfB,3628168,3628167,CDS,-,BSU_35290,NC_000964.3
prfB,3628169,3628240,CDS,-,BSU_35290,NC_000964.3
5'prfB,3628241,3628275,5'UTR,-,BSU_35290,NC_000964.3
3'secA,3628276,3628309,3'UTR,-,BSU_35300,NC_000964.3
secA,3628310,3630835,CDS,-,BSU_35300,NC_000964.3
5'secA,3630836,3630962,5'UTR,-,BSU_35300,NC_000964.3
3'hpf,3630963,3631002,3'UTR,-,BSU_35310,NC_000964.3
hpf,3631003,3631572,CDS,-,BSU_35310,NC_000964.3
5'hpf,3631573,3631722,5'UTR,-,BSU_35310,NC_000964.3
3'yvzG,3631723,3631762,3'UTR,-,BSU_35319,NC_000964.3
yvzG,3631763,3632140,CDS,-,BSU_35319,NC_000964.3
fliT,3632141,3632491,CDS,-,BSU_35320,NC_000964.3
fliS,3632488,3632910,CDS,-,BSU_35330,NC_000964.3
fliD,3632911,3634407,CDS,-,BSU_35340,NC_000964.3
yvyC,3634408,3634754,CDS,-,BSU_35350,NC_000964.3
5'yvyC,3634755,3634946,5'UTR,-,BSU_35350,NC_000964.3
3'hag,3634947,3634986,3'UTR,-,BSU_35360,NC_000964.3
hag,3634987,3635901,CDS,-,BSU_35360,NC_000964.3
5'hag,3635902,3636005,5'UTR,-,BSU_35360,NC_000964.3
3'csrA,3636006,3636045,3'UTR,-,BSU_35370,NC_000964.3
csrA,3636046,3636270,CDS,-,BSU_35370,NC_000964.3
fliW,3636264,3636715,CDS,-,BSU_35380,NC_000964.3
yviE,3636716,3637291,CDS,-,BSU_35390,NC_000964.3
5'yviE,3637292,3637314,5'UTR,-,BSU_35390,NC_000964.3
3'flgL,3637315,3637337,3'UTR,-,BSU_35400,NC_000964.3
flgL,3637338,3638244,CDS,-,BSU_35400,NC_000964.3
flgK,3638245,3639768,CDS,-,BSU_35410,NC_000964.3
flgN,3639769,3640269,CDS,-,BSU_35420,NC_000964.3
flgM,3640270,3640551,CDS,-,BSU_35430,NC_000964.3
5'flgM,3640552,3640591,5'UTR,-,BSU_35430,NC_000964.3
3'yvyF,3640592,3640631,3'UTR,-,BSU_35440,NC_000964.3
yvyF,3640632,3641051,CDS,-,BSU_35440,NC_000964.3
5'yvyF,3641052,3641088,5'UTR,-,BSU_35440,NC_000964.3
3'comFC,3641089,3641124,3'UTR,-,BSU_35450,NC_000964.3
comFC,3641125,3641847,CDS,-,BSU_35450,NC_000964.3
comFB,3641811,3642107,CDS,-,BSU_35460,NC_000964.3
5'comFB,3642108,3642137,5'UTR,-,BSU_35460,NC_000964.3
3'comFA,3642138,3642166,3'UTR,-,BSU_35470,NC_000964.3
comFA,3642167,3643558,CDS,-,BSU_35470,NC_000964.3
5'comFA,3643559,3643623,5'UTR,-,BSU_35470,NC_000964.3
3'fakBA,3643624,3643663,3'UTR,-,BSU_35480,NC_000964.3
fakBA,3643664,3644509,CDS,-,BSU_35480,NC_000964.3
5'fakBA,3644510,3644566,5'UTR,-,BSU_35480,NC_000964.3
3'degU,3644567,3644606,3'UTR,-,BSU_35490,NC_000964.3
degU,3644607,3645296,CDS,-,BSU_35490,NC_000964.3
5'degU,3645297,3645338,5'UTR,-,BSU_35490,NC_000964.3
3'degS,3645339,3645378,3'UTR,-,BSU_35500,NC_000964.3
degS,3645379,3646536,CDS,-,BSU_35500,NC_000964.3
5'degS,3646537,3646644,5'UTR,-,BSU_35500,NC_000964.3
5'yvyE,3646645,3646752,5'UTR,+,BSU_35510,NC_000964.3
yvyE,3646753,3647406,CDS,+,BSU_35510,NC_000964.3
tagV,3647406,3648581,CDS,+,BSU_35520,NC_000964.3
3'tagV,3648582,3648617,3'UTR,+,BSU_35520,NC_000964.3
3'tagO,3648618,3648653,3'UTR,-,BSU_35530,NC_000964.3
tagO,3648654,3649730,CDS,-,BSU_35530,NC_000964.3
5'tagO,3649731,3649834,5'UTR,-,BSU_35530,NC_000964.3
3'tuaH,3649835,3649874,3'UTR,-,BSU_35540,NC_000964.3
tuaH,3649875,3651068,CDS,-,BSU_35540,NC_000964.3
tuaG,3651069,3651855,CDS,-,BSU_35550,NC_000964.3
tuaF,3651856,3652587,CDS,-,BSU_35560,NC_000964.3
tuaE,3652588,3654054,CDS,-,BSU_35570,NC_000964.3
5'tuaE,3654055,3654098,5'UTR,-,BSU_35570,NC_000964.3
3'tuaD,3654099,3654138,3'UTR,-,BSU_35580,NC_000964.3
tuaD,3654139,3655524,CDS,-,BSU_35580,NC_000964.3
5'tuaD,3655525,3655555,5'UTR,-,BSU_35580,NC_000964.3
3'tuaC,3655556,3655585,3'UTR,-,BSU_35590,NC_000964.3
tuaC,3655586,3656755,CDS,-,BSU_35590,NC_000964.3
tuaB,3656752,3658203,CDS,-,BSU_35600,NC_000964.3
5'tuaB,3658204,3658231,5'UTR,-,BSU_35600,NC_000964.3
3'tuaAc,3658232,3658258,3'UTR,-,BSU_35609,NC_000964.3
tuaAc,3658259,3658408,pseudogene,-,BSU_35609,NC_000964.3
tuaAn,3658407,3658892,pseudogene,-,BSU_35610,NC_000964.3
5'tuaAn,3658893,3659078,5'UTR,-,BSU_35610,NC_000964.3
3'lytC,3659079,3659118,3'UTR,-,BSU_35620,NC_000964.3
lytC,3659119,3660647,CDS,-,BSU_35620,NC_000964.3
lytB,3660648,3662765,CDS,-,BSU_35630,NC_000964.3
lytA,3662766,3663097,CDS,-,BSU_35640,NC_000964.3
5'lytA,3663098,3663188,5'UTR,-,BSU_35640,NC_000964.3
5'tagU,3663189,3663280,5'UTR,+,BSU_35650,NC_000964.3
tagU,3663281,3664240,CDS,+,BSU_35650,NC_000964.3
mnaA,3664241,3665383,CDS,-,BSU_35660,NC_000964.3
5'mnaA,3665384,3665505,5'UTR,-,BSU_35660,NC_000964.3
5'gtaB,3665506,3665628,5'UTR,+,BSU_35670,NC_000964.3
gtaB,3665629,3666507,CDS,+,BSU_35670,NC_000964.3
3'gtaB,3666508,3666547,3'UTR,+,BSU_35670,NC_000964.3
5'BSU_35678,3666548,3666840,5'UTR,+,BSU_35678,NC_000964.3
BSU_35678,3666841,3667059,CDS,+,BSU_35678,NC_000964.3
yvzH,3666933,3667016,pseudogene,-,BSU_35679,NC_000964.3
5'yvzH,3667017,3667168,5'UTR,-,BSU_35679,NC_000964.3
3'ggaB,3667169,3667208,3'UTR,-,BSU_35680,NC_000964.3
ggaB,3667209,3669911,CDS,-,BSU_35680,NC_000964.3
5'ggaB,3669912,3669994,5'UTR,-,BSU_35680,NC_000964.3
3'ggaA,3669995,3670034,3'UTR,-,BSU_35690,NC_000964.3
ggaA,3670035,3671375,pseudogene,-,BSU_35690,NC_000964.3
5'ggaA,3671376,3671395,5'UTR,-,BSU_35690,NC_000964.3
3'yvzI,3671396,3671415,3'UTR,-,BSU_35698,NC_000964.3
yvzI,3671416,3671622,pseudogene,-,BSU_35698,NC_000964.3
5'yvzI,3671623,3672275,5'UTR,-,BSU_35698,NC_000964.3
5'yvzE,3672276,3672928,5'UTR,+,BSU_35699,NC_000964.3
yvzE,3672929,3673563,pseudogene,+,BSU_35699,NC_000964.3
tagH,3673564,3675147,CDS,-,BSU_35700,NC_000964.3
tagG,3675148,3675994,CDS,-,BSU_35710,NC_000964.3
5'tagG,3675995,3676118,5'UTR,-,BSU_35710,NC_000964.3
3'tagF,3676119,3676158,3'UTR,-,BSU_35720,NC_000964.3
tagF,3676159,3678399,CDS,-,BSU_35720,NC_000964.3
tagE,3678399,3680420,CDS,-,BSU_35730,NC_000964.3
5'tagE,3680421,3680540,5'UTR,-,BSU_35730,NC_000964.3
3'tagD,3680541,3680580,3'UTR,-,BSU_35740,NC_000964.3
tagD,3680581,3680970,CDS,-,BSU_35740,NC_000964.3
5'tagD,3680971,3681169,5'UTR,-,BSU_35740,NC_000964.3
5'tagA,3681170,3681369,5'UTR,+,BSU_35750,NC_000964.3
tagA,3681370,3682172,CDS,+,BSU_35750,NC_000964.3
tagB,3682173,3683318,CDS,+,BSU_35760,NC_000964.3
3'tagB,3683319,3683358,3'UTR,+,BSU_35760,NC_000964.3
5'tagC,3683359,3683437,5'UTR,+,BSU_35770,NC_000964.3
tagC,3683438,3684766,CDS,+,BSU_35770,NC_000964.3
3'tagC,3684767,3684795,3'UTR,+,BSU_35770,NC_000964.3
3'lytD,3684796,3684825,3'UTR,-,BSU_35780,NC_000964.3
lytD,3684826,3687468,CDS,-,BSU_35780,NC_000964.3
5'lytD,3687469,3687556,5'UTR,-,BSU_35780,NC_000964.3
3'pmiA,3687557,3687596,3'UTR,-,BSU_35790,NC_000964.3
pmiA,3687597,3688547,CDS,-,BSU_35790,NC_000964.3
5'pmiA,3688548,3688679,5'UTR,-,BSU_35790,NC_000964.3
5'gerBA,3688680,3688811,5'UTR,+,BSU_35800,NC_000964.3
gerBA,3688812,3690263,CDS,+,BSU_35800,NC_000964.3
gerBB,3690264,3691375,CDS,+,BSU_35810,NC_000964.3
gerBC,3691372,3692532,CDS,+,BSU_35820,NC_000964.3
ywtG,3692533,3693906,CDS,-,BSU_35830,NC_000964.3
5'ywtG,3693907,3694072,5'UTR,-,BSU_35830,NC_000964.3
5'tagT,3694073,3694238,5'UTR,+,BSU_35840,NC_000964.3
tagT,3694239,3695207,CDS,+,BSU_35840,NC_000964.3
3'tagT,3695208,3695247,3'UTR,+,BSU_35840,NC_000964.3
5'ribZB,3695248,3695362,5'UTR,+,BSU_35850,NC_000964.3
ribZB,3695363,3696256,CDS,+,BSU_35850,NC_000964.3
pgdS,3696257,3697498,CDS,-,BSU_35860,NC_000964.3
5'pgdS,3697499,3697598,5'UTR,-,BSU_35860,NC_000964.3
3'edmS,3697599,3697638,3'UTR,-,BSU_35870,NC_000964.3
edmS,3697639,3697820,CDS,-,BSU_35870,NC_000964.3
capA,3697821,3698963,CDS,-,BSU_35880,NC_000964.3
capC,3698964,3699445,CDS,-,BSU_35890,NC_000964.3
capB,3699446,3700627,CDS,-,BSU_35900,NC_000964.3
5'capB,3700628,3701018,5'UTR,-,BSU_35900,NC_000964.3
5'rbsR,3701019,3701410,5'UTR,+,BSU_35910,NC_000964.3
rbsR,3701411,3702391,CDS,+,BSU_35910,NC_000964.3
rbsK,3702392,3703274,CDS,+,BSU_35920,NC_000964.3
rbsD,3703271,3703681,CDS,+,BSU_35930,NC_000964.3
rbsA,3703682,3705163,CDS,+,BSU_35940,NC_000964.3
rbsC,3705164,3706133,CDS,+,BSU_35950,NC_000964.3
rbsB,3706134,3707062,CDS,+,BSU_35960,NC_000964.3
3'rbsB,3707063,3707102,3'UTR,+,BSU_35960,NC_000964.3
5'ywsB,3707103,3707143,5'UTR,+,BSU_35970,NC_000964.3
ywsB,3707144,3707680,CDS,+,BSU_35970,NC_000964.3
3'ywsB,3707681,3707720,3'UTR,+,BSU_35970,NC_000964.3
5'ywsA,3707721,3707835,5'UTR,+,BSU_35980,NC_000964.3
ywsA,3707836,3708171,CDS,+,BSU_35980,NC_000964.3
ywrO,3708172,3708699,CDS,-,BSU_35990,NC_000964.3
5'ywrO,3708700,3708758,5'UTR,-,BSU_35990,NC_000964.3
3'alsD,3708759,3708798,3'UTR,-,BSU_36000,NC_000964.3
alsD,3708799,3709566,CDS,-,BSU_36000,NC_000964.3
5'alsD,3709567,3709597,5'UTR,-,BSU_36000,NC_000964.3
3'alsS,3709598,3709627,3'UTR,-,BSU_36010,NC_000964.3
alsS,3709628,3711340,CDS,-,BSU_36010,NC_000964.3
5'alsS,3711341,3711418,5'UTR,-,BSU_36010,NC_000964.3
5'alsR,3711419,3711497,5'UTR,+,BSU_36020,NC_000964.3
alsR,3711498,3712406,CDS,+,BSU_36020,NC_000964.3
3'alsR,3712407,3712446,3'UTR,+,BSU_36020,NC_000964.3
5'ywrK,3712447,3712616,5'UTR,+,BSU_36030,NC_000964.3
ywrK,3712617,3713945,CDS,+,BSU_36030,NC_000964.3
3'ywrK,3713946,3713973,3'UTR,+,BSU_36030,NC_000964.3
3'ywrJ,3713974,3714001,3'UTR,-,BSU_36040,NC_000964.3
ywrJ,3714002,3714679,CDS,-,BSU_36040,NC_000964.3
5'ywrJ,3714680,3714709,5'UTR,-,BSU_36040,NC_000964.3
3'cotB,3714710,3714738,3'UTR,-,BSU_36050,NC_000964.3
cotB,3714739,3715881,CDS,-,BSU_36050,NC_000964.3
5'cotB,3715882,3715968,5'UTR,-,BSU_36050,NC_000964.3
3'cotH,3715969,3716008,3'UTR,-,BSU_36060,NC_000964.3
cotH,3716009,3717097,CDS,-,BSU_36060,NC_000964.3
5'cotH,3717098,3717167,5'UTR,-,BSU_36060,NC_000964.3
5'cotG,3717168,3717237,5'UTR,+,BSU_36070,NC_000964.3
cotG,3717238,3717825,CDS,+,BSU_36070,NC_000964.3
BSU_36079,3717326,3717805,CDS,+,BSU_36079,NC_000964.3
3'BSU_36079,3717806,3717845,3'UTR,+,BSU_36079,NC_000964.3
5'ywrF,3717846,3717998,5'UTR,+,BSU_36080,NC_000964.3
ywrF,3717999,3718616,CDS,+,BSU_36080,NC_000964.3
3'ywrF,3718617,3718656,3'UTR,+,BSU_36080,NC_000964.3
5'ywrE,3718657,3718793,5'UTR,+,BSU_36090,NC_000964.3
ywrE,3718794,3719133,CDS,+,BSU_36090,NC_000964.3
hpxW,3719134,3720711,CDS,-,BSU_36100,NC_000964.3
5'hpxW,3720712,3720817,5'UTR,-,BSU_36100,NC_000964.3
5'chrS,3720818,3720924,5'UTR,+,BSU_36110,NC_000964.3
chrS,3720925,3721414,CDS,+,BSU_36110,NC_000964.3
chrB,3721415,3722008,CDS,+,BSU_36120,NC_000964.3
chrA,3722005,3722541,CDS,+,BSU_36130,NC_000964.3
ywqO,3722542,3722789,CDS,-,BSU_36140,NC_000964.3
ywqN,3722786,3723331,CDS,-,BSU_36150,NC_000964.3
5'ywqN,3723332,3723392,5'UTR,-,BSU_36150,NC_000964.3
5'ywqM,3723393,3723453,5'UTR,+,BSU_36160,NC_000964.3
ywqM,3723454,3724335,CDS,+,BSU_36160,NC_000964.3
3'ywqM,3724336,3724377,3'UTR,+,BSU_36160,NC_000964.3
3'nfi,3724378,3724419,3'UTR,-,BSU_36170,NC_000964.3
nfi,3724420,3725136,CDS,-,BSU_36170,NC_000964.3
rttO,3725137,3725610,CDS,-,BSU_36180,NC_000964.3
rttN,3725600,3727408,CDS,-,BSU_36190,NC_000964.3
ywqI,3727409,3727696,CDS,-,BSU_36200,NC_000964.3
ywqH,3727697,3728119,CDS,-,BSU_36210,NC_000964.3
5'ywqH,3728120,3728295,5'UTR,-,BSU_36210,NC_000964.3
3'BSU_36215,3728296,3728335,3'UTR,-,BSU_36215,NC_000964.3
BSU_36215,3728336,3728461,CDS,-,BSU_36215,NC_000964.3
5'BSU_36215,3728462,3728486,5'UTR,-,BSU_36215,NC_000964.3
3'ywqG,3728487,3728510,3'UTR,-,BSU_36220,NC_000964.3
ywqG,3728511,3729296,CDS,-,BSU_36220,NC_000964.3
5'ywqG,3729297,3729447,5'UTR,-,BSU_36220,NC_000964.3
3'uglF,3729448,3729487,3'UTR,-,BSU_36230,NC_000964.3
uglF,3729488,3730810,CDS,-,BSU_36230,NC_000964.3
5'uglF,3730811,3730964,5'UTR,-,BSU_36230,NC_000964.3
3'ptpZ,3730965,3731004,3'UTR,-,BSU_36240,NC_000964.3
ptpZ,3731005,3731769,CDS,-,BSU_36240,NC_000964.3
5'ptpZ,3731770,3731795,5'UTR,-,BSU_36240,NC_000964.3
3'ptkA,3731796,3731821,3'UTR,-,BSU_36250,NC_000964.3
ptkA,3731822,3732535,CDS,-,BSU_36250,NC_000964.3
tkmA,3732525,3733271,CDS,-,BSU_36260,NC_000964.3
5'tkmA,3733272,3733464,5'UTR,-,BSU_36260,NC_000964.3
3'ywzD,3733465,3733504,3'UTR,-,BSU_36269,NC_000964.3
ywzD,3733505,3733648,CDS,-,BSU_36269,NC_000964.3
5'ywzD,3733649,3733749,5'UTR,-,BSU_36269,NC_000964.3
5'ywqB,3733750,3733851,5'UTR,+,BSU_36270,NC_000964.3
ywqB,3733852,3735462,CDS,+,BSU_36270,NC_000964.3
hepA,3735449,3738217,CDS,+,BSU_36280,NC_000964.3
3'hepA,3738218,3738279,3'UTR,+,BSU_36280,NC_000964.3
3'ywpJ,3738280,3738342,3'UTR,-,BSU_36290,NC_000964.3
ywpJ,3738343,3739200,CDS,-,BSU_36290,NC_000964.3
glcR,3739201,3739982,CDS,-,BSU_36300,NC_000964.3
5'glcR,3739983,3740165,5'UTR,-,BSU_36300,NC_000964.3
3'ssbB,3740166,3740205,3'UTR,-,BSU_36310,NC_000964.3
ssbB,3740206,3740547,CDS,-,BSU_36310,NC_000964.3
5'ssbB,3740548,3740585,5'UTR,-,BSU_36310,NC_000964.3
3'ywpG,3740586,3740623,3'UTR,-,BSU_36320,NC_000964.3
ywpG,3740624,3741007,CDS,-,BSU_36320,NC_000964.3
5'ywpG,3741008,3741094,5'UTR,-,BSU_36320,NC_000964.3
5'ywpF,3741095,3741181,5'UTR,+,BSU_36330,NC_000964.3
ywpF,3741182,3741592,CDS,+,BSU_36330,NC_000964.3
3'ywpF,3741593,3741661,3'UTR,+,BSU_36330,NC_000964.3
3'ywpE,3741662,3741731,3'UTR,-,BSU_36340,NC_000964.3
ywpE,3741732,3742040,CDS,-,BSU_36340,NC_000964.3
5'ywpE,3742041,3742211,5'UTR,-,BSU_36340,NC_000964.3
5'ywpD,3742212,3742383,5'UTR,+,BSU_36350,NC_000964.3
ywpD,3742384,3743220,CDS,+,BSU_36350,NC_000964.3
3'ywpD,3743221,3743243,3'UTR,+,BSU_36350,NC_000964.3
3'mscL,3743244,3743266,3'UTR,-,BSU_36360,NC_000964.3
mscL,3743267,3743659,CDS,-,BSU_36360,NC_000964.3
5'mscL,3743660,3743695,5'UTR,-,BSU_36360,NC_000964.3
3'fabZ,3743696,3743731,3'UTR,-,BSU_36370,NC_000964.3
fabZ,3743732,3744157,CDS,-,BSU_36370,NC_000964.3
5'fabZ,3744158,3744252,5'UTR,-,BSU_36370,NC_000964.3
5'rapD,3744253,3744348,5'UTR,+,BSU_36380,NC_000964.3
rapD,3744349,3745413,CDS,+,BSU_36380,NC_000964.3
flhP,3745414,3746278,CDS,-,BSU_36390,NC_000964.3
flhO,3746279,3747091,CDS,-,BSU_36400,NC_000964.3
5'flhO,3747092,3747213,5'UTR,-,BSU_36400,NC_000964.3
3'mbl,3747214,3747253,3'UTR,-,BSU_36410,NC_000964.3
mbl,3747254,3748255,CDS,-,BSU_36410,NC_000964.3
5'mbl,3748256,3748380,5'UTR,-,BSU_36410,NC_000964.3
3'spoIIID,3748381,3748420,3'UTR,-,BSU_36420,NC_000964.3
spoIIID,3748421,3748702,CDS,-,BSU_36420,NC_000964.3
usd,3748703,3748827,CDS,-,BSU_36430,NC_000964.3
5'usd,3748828,3748939,5'UTR,-,BSU_36430,NC_000964.3
5'ywoH,3748940,3749051,5'UTR,+,BSU_36440,NC_000964.3
ywoH,3749052,3749486,CDS,+,BSU_36440,NC_000964.3
ywoG,3749487,3750677,CDS,+,BSU_36450,NC_000964.3
3'ywoG,3750678,3750722,3'UTR,+,BSU_36450,NC_000964.3
3'ywoF,3750723,3750767,3'UTR,-,BSU_36460,NC_000964.3
ywoF,3750768,3752174,CDS,-,BSU_36460,NC_000964.3
5'ywoF,3752175,3752239,5'UTR,-,BSU_36460,NC_000964.3
3'pucI,3752240,3752279,3'UTR,-,BSU_36470,NC_000964.3
pucI,3752280,3753752,CDS,-,BSU_36470,NC_000964.3
5'pucI,3753753,3753892,5'UTR,-,BSU_36470,NC_000964.3
3'ywoD,3753893,3753932,3'UTR,-,BSU_36480,NC_000964.3
ywoD,3753933,3755291,CDS,-,BSU_36480,NC_000964.3
ywoC,3755291,3755860,CDS,-,BSU_36490,NC_000964.3
5'ywoC,3755861,3755926,5'UTR,-,BSU_36490,NC_000964.3
3'BSU_36499,3755927,3755966,3'UTR,-,BSU_36499,NC_000964.3
BSU_36499,3755967,3756134,pseudogene,-,BSU_36499,NC_000964.3
ywoB,3756044,3756508,CDS,-,BSU_36500,NC_000964.3
5'ywoB,3756509,3756648,5'UTR,-,BSU_36500,NC_000964.3
5'amtB,3756649,3756789,5'UTR,+,BSU_36510,NC_000964.3
amtB,3756790,3758004,CDS,+,BSU_36510,NC_000964.3
glnK,3758005,3758366,CDS,+,BSU_36520,NC_000964.3
3'glnK,3758367,3758406,3'UTR,+,BSU_36520,NC_000964.3
5'bcrC,3758407,3758546,5'UTR,+,BSU_36530,NC_000964.3
bcrC,3758547,3759128,CDS,+,BSU_36530,NC_000964.3
3'bcrC,3759129,3759148,3'UTR,+,BSU_36530,NC_000964.3
3'ywnJ,3759149,3759168,3'UTR,-,BSU_36540,NC_000964.3
ywnJ,3759169,3759591,CDS,-,BSU_36540,NC_000964.3
5'ywnJ,3759592,3759661,5'UTR,-,BSU_36540,NC_000964.3
3'spoIIQ,3759662,3759701,3'UTR,-,BSU_36550,NC_000964.3
spoIIQ,3759702,3760553,CDS,-,BSU_36550,NC_000964.3
5'spoIIQ,3760554,3760623,5'UTR,-,BSU_36550,NC_000964.3
5'ywnH,3760624,3760693,5'UTR,+,BSU_36560,NC_000964.3
ywnH,3760694,3761185,CDS,+,BSU_36560,NC_000964.3
ywnG,3761182,3761700,CDS,+,BSU_36570,NC_000964.3
3'ywnG,3761701,3761740,3'UTR,+,BSU_36570,NC_000964.3
5'BSU_36575,3761741,3761858,5'UTR,+,BSU_36575,NC_000964.3
BSU_36575,3761859,3761990,CDS,+,BSU_36575,NC_000964.3
ywnF,3761987,3762421,CDS,-,BSU_36580,NC_000964.3
5'ywnF,3762422,3762542,5'UTR,-,BSU_36580,NC_000964.3
5'clsA,3762543,3762663,5'UTR,+,BSU_36590,NC_000964.3
clsA,3762664,3764112,CDS,+,BSU_36590,NC_000964.3
mta,3764113,3764906,CDS,-,BSU_36600,NC_000964.3
5'mta,3764907,3764978,5'UTR,-,BSU_36600,NC_000964.3
5'ywnC,3764979,3765050,5'UTR,+,BSU_36610,NC_000964.3
ywnC,3765051,3765468,CDS,+,BSU_36610,NC_000964.3
ywnB,3765469,3766110,CDS,-,BSU_36620,NC_000964.3
5'ywnB,3766111,3766144,5'UTR,-,BSU_36620,NC_000964.3
3'ywnA,3766145,3766177,3'UTR,-,BSU_36630,NC_000964.3
ywnA,3766178,3766579,CDS,-,BSU_36630,NC_000964.3
5'ywnA,3766580,3766673,5'UTR,-,BSU_36630,NC_000964.3
3'ureC,3766674,3766713,3'UTR,-,BSU_36640,NC_000964.3
ureC,3766714,3768423,CDS,-,BSU_36640,NC_000964.3
ureB,3768420,3768794,CDS,-,BSU_36650,NC_000964.3
ureA,3768791,3769108,CDS,-,BSU_36660,NC_000964.3
5'ureA,3769109,3769248,5'UTR,-,BSU_36660,NC_000964.3
3'ywzE,3769249,3769288,3'UTR,-,BSU_36668,NC_000964.3
ywzE,3769289,3769453,CDS,-,BSU_36668,NC_000964.3
5'ywzE,3769454,3769585,5'UTR,-,BSU_36668,NC_000964.3
3'ywzF,3769586,3769625,3'UTR,-,BSU_36669,NC_000964.3
ywzF,3769626,3769808,pseudogene,-,BSU_36669,NC_000964.3
5'ywzF,3769809,3770063,5'UTR,-,BSU_36669,NC_000964.3
3'csbD,3770064,3770103,3'UTR,-,BSU_36670,NC_000964.3
csbD,3770104,3770292,CDS,-,BSU_36670,NC_000964.3
5'csbD,3770293,3770328,5'UTR,-,BSU_36670,NC_000964.3
3'ywmF,3770329,3770364,3'UTR,-,BSU_36680,NC_000964.3
ywmF,3770365,3770865,CDS,-,BSU_36680,NC_000964.3
5'ywmF,3770866,3770959,5'UTR,-,BSU_36680,NC_000964.3
3'rapB,3770960,3770999,3'UTR,-,BSU_36690,NC_000964.3
rapB,3771000,3772133,CDS,-,BSU_36690,NC_000964.3
5'rapB,3772134,3772284,5'UTR,-,BSU_36690,NC_000964.3
3'moaA,3772285,3772324,3'UTR,-,BSU_36700,NC_000964.3
moaA,3772325,3773350,CDS,-,BSU_36700,NC_000964.3
fdhD,3773351,3774154,CDS,-,BSU_36710,NC_000964.3
5'fdhD,3774155,3774359,5'UTR,-,BSU_36710,NC_000964.3
3'ywmE,3774360,3774399,3'UTR,-,BSU_36720,NC_000964.3
ywmE,3774400,3774561,CDS,-,BSU_36720,NC_000964.3
5'ywmE,3774562,3774614,5'UTR,-,BSU_36720,NC_000964.3
3'ywmD,3774615,3774654,3'UTR,-,BSU_36730,NC_000964.3
ywmD,3774655,3775329,CDS,-,BSU_36730,NC_000964.3
5'ywmD,3775330,3775355,5'UTR,-,BSU_36730,NC_000964.3
3'BSU_36739,3775356,3775381,3'UTR,-,BSU_36739,NC_000964.3
BSU_36739,3775382,3775522,CDS,-,BSU_36739,NC_000964.3
5'BSU_36739,3775523,3775612,5'UTR,-,BSU_36739,NC_000964.3
3'ywmC,3775613,3775652,3'UTR,-,BSU_36740,NC_000964.3
ywmC,3775653,3776336,CDS,-,BSU_36740,NC_000964.3
5'ywmC,3776337,3776681,5'UTR,-,BSU_36740,NC_000964.3
3'spoIID,3776682,3776721,3'UTR,-,BSU_36750,NC_000964.3
spoIID,3776722,3777753,CDS,-,BSU_36750,NC_000964.3
5'spoIID,3777754,3777908,5'UTR,-,BSU_36750,NC_000964.3
3'murAA,3777909,3777948,3'UTR,-,BSU_36760,NC_000964.3
murAA,3777949,3779259,CDS,-,BSU_36760,NC_000964.3
ywmB,3779260,3780033,CDS,-,BSU_36770,NC_000964.3
5'ywmB,3780034,3780121,5'UTR,-,BSU_36770,NC_000964.3
3'ywzB,3780122,3780161,3'UTR,-,BSU_36780,NC_000964.3
ywzB,3780162,3780392,CDS,-,BSU_36780,NC_000964.3
5'ywzB,3780393,3780476,5'UTR,-,BSU_36780,NC_000964.3
5'ywmA,3780477,3780561,5'UTR,+,BSU_36790,NC_000964.3
ywmA,3780562,3781035,CDS,+,BSU_36790,NC_000964.3
atpC,3781036,3781490,CDS,-,BSU_36800,NC_000964.3
atpD,3781491,3782912,CDS,-,BSU_36810,NC_000964.3
atpG,3782913,3783801,CDS,-,BSU_36820,NC_000964.3
5'atpG,3783802,3783839,5'UTR,-,BSU_36820,NC_000964.3
3'atpA,3783840,3783877,3'UTR,-,BSU_36830,NC_000964.3
atpA,3783878,3785386,CDS,-,BSU_36830,NC_000964.3
atpH,3785387,3785948,CDS,-,BSU_36840,NC_000964.3
atpF,3785945,3786457,CDS,-,BSU_36850,NC_000964.3
5'atpF,3786458,3786579,5'UTR,-,BSU_36850,NC_000964.3
3'atpE,3786580,3786619,3'UTR,-,BSU_36860,NC_000964.3
atpE,3786620,3786832,CDS,-,BSU_36860,NC_000964.3
5'atpE,3786833,3786855,5'UTR,-,BSU_36860,NC_000964.3
3'atpB,3786856,3786877,3'UTR,-,BSU_36870,NC_000964.3
atpB,3786878,3787612,CDS,-,BSU_36870,NC_000964.3
atpI,3787613,3788003,CDS,-,BSU_36880,NC_000964.3
5'atpI,3788004,3788385,5'UTR,-,BSU_36880,NC_000964.3
3'upp,3788386,3788425,3'UTR,-,BSU_36890,NC_000964.3
upp,3788426,3789055,CDS,-,BSU_36890,NC_000964.3
5'upp,3789056,3789149,5'UTR,-,BSU_36890,NC_000964.3
3'glyA,3789150,3789189,3'UTR,-,BSU_36900,NC_000964.3
glyA,3789190,3790437,CDS,-,BSU_36900,NC_000964.3
