gene_name,start,end,feature_type,strand,locus_tag,chromosome
MXAN_RS30395,7744982,7746964,CDS,+,MXAN_RS30395,NC_008095.1
3'MXAN_RS30395,7746965,7747004,3'UTR,+,MXAN_RS30395,NC_008095.1
5'MXAN_RS30400,7747005,7747731,5'UTR,+,MXAN_RS30400,NC_008095.1
MXAN_RS30400,7747732,7749003,CDS,+,MXAN_RS30400,NC_008095.1
3'MXAN_RS30400,7749004,7749043,3'UTR,+,MXAN_RS30400,NC_008095.1
5'MXAN_RS30405,7749044,7749839,5'UTR,+,MXAN_RS30405,NC_008095.1
MXAN_RS30405,7749840,7751633,CDS,+,MXAN_RS30405,NC_008095.1
3'MXAN_RS30405,7751634,7751673,3'UTR,+,MXAN_RS30405,NC_008095.1
5'MXAN_RS37165,7751674,7751804,5'UTR,+,MXAN_RS37165,NC_008095.1
MXAN_RS37165,7751805,7751948,pseudogene,+,MXAN_RS37165,NC_008095.1
MXAN_RS37165,7751805,7751948,CDS,+,MXAN_RS37165,NC_008095.1
3'MXAN_RS37165,7751949,7751988,3'UTR,+,MXAN_RS37165,NC_008095.1
5'MXAN_RS30410,7751989,7752058,5'UTR,+,MXAN_RS30410,NC_008095.1
MXAN_RS30410,7752059,7752416,CDS,+,MXAN_RS30410,NC_008095.1
MXAN_RS30415,7752417,7752902,CDS,+,MXAN_RS30415,NC_008095.1
3'MXAN_RS30415,7752903,7752942,3'UTR,+,MXAN_RS30415,NC_008095.1
5'MXAN_RS30420,7752943,7753018,5'UTR,+,MXAN_RS30420,NC_008095.1
MXAN_RS30420,7753019,7754152,CDS,+,MXAN_RS30420,NC_008095.1
3'MXAN_RS30420,7754153,7754192,3'UTR,+,MXAN_RS30420,NC_008095.1
5'MXAN_RS30425,7754193,7754662,5'UTR,+,MXAN_RS30425,NC_008095.1
MXAN_RS30425,7754663,7755337,CDS,+,MXAN_RS30425,NC_008095.1
3'MXAN_RS30425,7755338,7755440,3'UTR,+,MXAN_RS30425,NC_008095.1
3'MXAN_RS30430,7755441,7755543,3'UTR,-,MXAN_RS30430,NC_008095.1
MXAN_RS30430,7755544,7757373,CDS,-,MXAN_RS30430,NC_008095.1
MXAN_RS30435,7757370,7758185,CDS,-,MXAN_RS30435,NC_008095.1
5'MXAN_RS30435,7758186,7758357,5'UTR,-,MXAN_RS30435,NC_008095.1
3'MXAN_RS30440,7758358,7758397,3'UTR,-,MXAN_RS30440,NC_008095.1
MXAN_RS30440,7758398,7758739,CDS,-,MXAN_RS30440,NC_008095.1
5'MXAN_RS30440,7758740,7759691,5'UTR,-,MXAN_RS30440,NC_008095.1
3'MXAN_RS30450,7759692,7759731,3'UTR,-,MXAN_RS30450,NC_008095.1
MXAN_RS30450,7759732,7761237,CDS,-,MXAN_RS30450,NC_008095.1
5'MXAN_RS30450,7761238,7761386,5'UTR,-,MXAN_RS30450,NC_008095.1
5'MXAN_RS30455,7761387,7761535,5'UTR,+,MXAN_RS30455,NC_008095.1
MXAN_RS30455,7761536,7762657,CDS,+,MXAN_RS30455,NC_008095.1
MXAN_RS30460,7762658,7763395,CDS,-,MXAN_RS30460,NC_008095.1
5'MXAN_RS30460,7763396,7763575,5'UTR,-,MXAN_RS30460,NC_008095.1
5'istA,7763576,7763755,5'UTR,+,MXAN_RS30465,NC_008095.1
istA,7763756,7765294,CDS,+,MXAN_RS30465,NC_008095.1
3'istA,7765295,7765334,3'UTR,+,MXAN_RS30465,NC_008095.1
5'istB,7765335,7765477,5'UTR,+,MXAN_RS30470,NC_008095.1
istB,7765478,7766239,CDS,+,MXAN_RS30470,NC_008095.1
3'istB,7766240,7766279,3'UTR,+,MXAN_RS30470,NC_008095.1
5'MXAN_RS38290,7766280,7766423,5'UTR,+,MXAN_RS38290,NC_008095.1
MXAN_RS38290,7766424,7766594,CDS,+,MXAN_RS38290,NC_008095.1
3'MXAN_RS38290,7766595,7766676,3'UTR,+,MXAN_RS38290,NC_008095.1
3'MXAN_RS30475,7766677,7766759,3'UTR,-,MXAN_RS30475,NC_008095.1
MXAN_RS30475,7766760,7767716,CDS,-,MXAN_RS30475,NC_008095.1
5'MXAN_RS30475,7767717,7767913,5'UTR,-,MXAN_RS30475,NC_008095.1
5'MXAN_RS39185,7767914,7768111,5'UTR,+,MXAN_RS39185,NC_008095.1
MXAN_RS39185,7768112,7768267,CDS,+,MXAN_RS39185,NC_008095.1
MXAN_RS38930,7768268,7768999,CDS,+,MXAN_RS38930,NC_008095.1
3'MXAN_RS38930,7769000,7769039,3'UTR,+,MXAN_RS38930,NC_008095.1
5'MXAN_RS37170,7769040,7769103,5'UTR,+,MXAN_RS37170,NC_008095.1
MXAN_RS37170,7769104,7770321,CDS,+,MXAN_RS37170,NC_008095.1
3'MXAN_RS37170,7770322,7770361,3'UTR,+,MXAN_RS37170,NC_008095.1
5'MXAN_RS39190,7770362,7771159,5'UTR,+,MXAN_RS39190,NC_008095.1
MXAN_RS39190,7771160,7771702,CDS,+,MXAN_RS39190,NC_008095.1
3'MXAN_RS39190,7771703,7771777,3'UTR,+,MXAN_RS39190,NC_008095.1
3'MXAN_RS30495,7771778,7771852,tRNA,-,MXAN_RS30495,NC_008095.1
MXAN_RS30495,7771853,7771949,tRNA,-,MXAN_RS30495,NC_008095.1
5'MXAN_RS30495,7771950,7772070,tRNA,-,MXAN_RS30495,NC_008095.1
5'MXAN_RS30500,7772071,7772192,5'UTR,+,MXAN_RS30500,NC_008095.1
MXAN_RS30500,7772193,7772592,CDS,+,MXAN_RS30500,NC_008095.1
rpe,7772593,7773252,CDS,-,MXAN_RS30505,NC_008095.1
5'rpe,7773253,7773338,5'UTR,-,MXAN_RS30505,NC_008095.1
5'MXAN_RS30510,7773339,7773424,5'UTR,+,MXAN_RS30510,NC_008095.1
MXAN_RS30510,7773425,7774927,CDS,+,MXAN_RS30510,NC_008095.1
pyk,7774928,4095425,CDS,-,MXAN_RS17030,NC_008095.1
pyk,7774932,7776365,CDS,-,MXAN_RS30515,NC_008095.1
5'pyk,7776366,7776426,5'UTR,-,MXAN_RS30515,NC_008095.1
3'MXAN_RS30520,7776427,7776466,3'UTR,-,MXAN_RS30520,NC_008095.1
MXAN_RS30520,7776467,7777387,CDS,-,MXAN_RS30520,NC_008095.1
5'MXAN_RS30520,7777388,7777465,5'UTR,-,MXAN_RS30520,NC_008095.1
3'MXAN_RS30525,7777466,7777505,3'UTR,-,MXAN_RS30525,NC_008095.1
MXAN_RS30525,7777506,7778963,CDS,-,MXAN_RS30525,NC_008095.1
5'MXAN_RS30525,7778964,7779020,5'UTR,-,MXAN_RS30525,NC_008095.1
3'MXAN_RS30530,7779021,7779060,3'UTR,-,MXAN_RS30530,NC_008095.1
MXAN_RS30530,7779061,7779300,CDS,-,MXAN_RS30530,NC_008095.1
5'MXAN_RS30530,7779301,7779477,5'UTR,-,MXAN_RS30530,NC_008095.1
5'MXAN_RS30535,7779478,7779655,5'UTR,+,MXAN_RS30535,NC_008095.1
MXAN_RS30535,7779656,7780963,CDS,+,MXAN_RS30535,NC_008095.1
3'MXAN_RS30535,7780964,7780995,3'UTR,+,MXAN_RS30535,NC_008095.1
3'dusB,7780996,7781028,3'UTR,-,MXAN_RS30540,NC_008095.1
dusB,7781029,7782042,CDS,-,MXAN_RS30540,NC_008095.1
5'dusB,7782043,7782089,5'UTR,-,MXAN_RS30540,NC_008095.1
5'MXAN_RS30545,7782090,7782137,5'UTR,+,MXAN_RS30545,NC_008095.1
MXAN_RS30545,7782138,7783565,CDS,+,MXAN_RS30545,NC_008095.1
3'MXAN_RS30545,7783566,7783605,3'UTR,+,MXAN_RS30545,NC_008095.1
5'MXAN_RS30550,7783606,7783647,5'UTR,+,MXAN_RS30550,NC_008095.1
MXAN_RS30550,7783648,7784712,CDS,+,MXAN_RS30550,NC_008095.1
3'MXAN_RS30550,7784713,7784752,3'UTR,+,MXAN_RS30550,NC_008095.1
5'MXAN_RS30555,7784753,7784909,5'UTR,+,MXAN_RS30555,NC_008095.1
MXAN_RS30555,7784910,7786943,CDS,+,MXAN_RS30555,NC_008095.1
MXAN_RS30560,7786944,7788164,CDS,-,MXAN_RS30560,NC_008095.1
5'MXAN_RS30560,7788165,7788284,5'UTR,-,MXAN_RS30560,NC_008095.1
5'MXAN_RS30565,7788285,7788404,5'UTR,+,MXAN_RS30565,NC_008095.1
MXAN_RS30565,7788405,7788934,CDS,+,MXAN_RS30565,NC_008095.1
MXAN_RS30570,7788935,7789465,CDS,-,MXAN_RS30570,NC_008095.1
5'MXAN_RS30570,7789466,7789489,5'UTR,-,MXAN_RS30570,NC_008095.1
3'MXAN_RS30575,7789490,7789513,3'UTR,-,MXAN_RS30575,NC_008095.1
MXAN_RS30575,7789514,7790806,CDS,-,MXAN_RS30575,NC_008095.1
5'MXAN_RS30575,7790807,7790895,5'UTR,-,MXAN_RS30575,NC_008095.1
5'MXAN_RS30580,7790896,7790985,5'UTR,+,MXAN_RS30580,NC_008095.1
MXAN_RS30580,7790986,7793088,CDS,+,MXAN_RS30580,NC_008095.1
3'MXAN_RS30580,7793089,7793128,3'UTR,+,MXAN_RS30580,NC_008095.1
5'MXAN_RS30585,7793129,7793267,5'UTR,+,MXAN_RS30585,NC_008095.1
MXAN_RS30585,7793268,7794158,CDS,+,MXAN_RS30585,NC_008095.1
MXAN_RS30590,7794159,7794932,CDS,+,MXAN_RS30590,NC_008095.1
MXAN_RS30595,7794916,7796814,CDS,-,MXAN_RS30595,NC_008095.1
5'MXAN_RS30595,7796815,7796895,5'UTR,-,MXAN_RS30595,NC_008095.1
5'queF,7796896,7796976,5'UTR,+,MXAN_RS30600,NC_008095.1
queF,7796977,7797359,CDS,+,MXAN_RS30600,NC_008095.1
MXAN_RS30605,7797360,7798451,CDS,-,MXAN_RS30605,NC_008095.1
5'MXAN_RS30605,7798452,7798500,5'UTR,-,MXAN_RS30605,NC_008095.1
5'MXAN_RS30610,7798501,7798549,5'UTR,+,MXAN_RS30610,NC_008095.1
MXAN_RS30610,7798550,7798753,CDS,+,MXAN_RS30610,NC_008095.1
3'MXAN_RS30610,7798754,7798793,3'UTR,+,MXAN_RS30610,NC_008095.1
5'MXAN_RS30615,7798794,7798833,5'UTR,+,MXAN_RS30615,NC_008095.1
MXAN_RS30615,7798834,7799967,CDS,+,MXAN_RS30615,NC_008095.1
3'MXAN_RS30615,7799968,7799991,3'UTR,+,MXAN_RS30615,NC_008095.1
5'MXAN_RS30620,7799992,7800015,5'UTR,+,MXAN_RS30620,NC_008095.1
MXAN_RS30620,7800016,7800816,CDS,+,MXAN_RS30620,NC_008095.1
MXAN_RS30625,7800813,7801721,CDS,+,MXAN_RS30625,NC_008095.1
3'MXAN_RS30625,7801722,7801761,3'UTR,+,MXAN_RS30625,NC_008095.1
5'MXAN_RS30630,7801762,7801827,5'UTR,+,MXAN_RS30630,NC_008095.1
MXAN_RS30630,7801828,7803345,CDS,+,MXAN_RS30630,NC_008095.1
3'MXAN_RS30630,7803346,7803385,3'UTR,+,MXAN_RS30630,NC_008095.1
5'MXAN_RS30635,7803386,7803492,5'UTR,+,MXAN_RS30635,NC_008095.1
MXAN_RS30635,7803493,7804713,CDS,+,MXAN_RS30635,NC_008095.1
MXAN_RS30640,7804714,7805759,CDS,-,MXAN_RS30640,NC_008095.1
MXAN_RS30645,7805756,7806484,CDS,-,MXAN_RS30645,NC_008095.1
5'MXAN_RS30645,7806485,7806526,5'UTR,-,MXAN_RS30645,NC_008095.1
5'MXAN_RS30650,7806527,7806569,5'UTR,+,MXAN_RS30650,NC_008095.1
MXAN_RS30650,7806570,7807127,CDS,+,MXAN_RS30650,NC_008095.1
3'MXAN_RS30650,7807128,7807147,3'UTR,+,MXAN_RS30650,NC_008095.1
5'MXAN_RS30655,7807148,7807168,5'UTR,+,MXAN_RS30655,NC_008095.1
MXAN_RS30655,7807169,7807790,CDS,+,MXAN_RS30655,NC_008095.1
MXAN_RS30660,7807791,7809071,CDS,-,MXAN_RS30660,NC_008095.1
MXAN_RS30665,7809072,7809779,CDS,+,MXAN_RS30665,NC_008095.1
MXAN_RS30670,7809780,7810505,CDS,+,MXAN_RS30670,NC_008095.1
MXAN_RS30675,7810506,7810760,CDS,-,MXAN_RS30675,NC_008095.1
5'MXAN_RS30675,7810761,7810826,5'UTR,-,MXAN_RS30675,NC_008095.1
3'MXAN_RS30680,7810827,7810866,3'UTR,-,MXAN_RS30680,NC_008095.1
MXAN_RS30680,7810867,7812459,CDS,-,MXAN_RS30680,NC_008095.1
5'MXAN_RS30680,7812460,7812567,5'UTR,-,MXAN_RS30680,NC_008095.1
3'MXAN_RS30685,7812568,7812607,3'UTR,-,MXAN_RS30685,NC_008095.1
MXAN_RS30685,7812608,7814797,CDS,-,MXAN_RS30685,NC_008095.1
5'MXAN_RS30685,7814798,7815036,5'UTR,-,MXAN_RS30685,NC_008095.1
3'MXAN_RS30690,7815037,7815076,3'UTR,-,MXAN_RS30690,NC_008095.1
MXAN_RS30690,7815077,7817161,CDS,-,MXAN_RS30690,NC_008095.1
5'MXAN_RS30690,7817162,7817205,5'UTR,-,MXAN_RS30690,NC_008095.1
5'MXAN_RS30695,7817206,7817249,5'UTR,+,MXAN_RS30695,NC_008095.1
MXAN_RS30695,7817250,7818020,CDS,+,MXAN_RS30695,NC_008095.1
3'MXAN_RS30695,7818021,7818060,3'UTR,+,MXAN_RS30695,NC_008095.1
5'MXAN_RS30700,7818061,7818165,5'UTR,+,MXAN_RS30700,NC_008095.1
MXAN_RS30700,7818166,7819170,CDS,+,MXAN_RS30700,NC_008095.1
3'MXAN_RS30700,7819171,7819368,3'UTR,+,MXAN_RS30700,NC_008095.1
3'MXAN_RS30705,7819369,7819566,3'UTR,-,MXAN_RS30705,NC_008095.1
MXAN_RS30705,7819567,7819974,CDS,-,MXAN_RS30705,NC_008095.1
MXAN_RS30710,7819975,7821393,CDS,-,MXAN_RS30710,NC_008095.1
MXAN_RS30715,7821390,7821754,CDS,-,MXAN_RS30715,NC_008095.1
MXAN_RS30720,7821755,7822825,CDS,+,MXAN_RS30720,NC_008095.1
MXAN_RS30725,7822826,7823675,CDS,+,MXAN_RS30725,NC_008095.1
3'MXAN_RS30725,7823676,7823715,3'UTR,+,MXAN_RS30725,NC_008095.1
5'MXAN_RS30730,7823716,7823787,5'UTR,+,MXAN_RS30730,NC_008095.1
MXAN_RS30730,7823788,7825284,CDS,+,MXAN_RS30730,NC_008095.1
MXAN_RS30735,7825281,7825739,CDS,+,MXAN_RS30735,NC_008095.1
MXAN_RS30740,7825736,7826221,CDS,+,MXAN_RS30740,NC_008095.1
chrA,7826208,7827419,CDS,-,MXAN_RS30745,NC_008095.1
5'chrA,7827420,7827454,5'UTR,-,MXAN_RS30745,NC_008095.1
3'maiA,7827455,7827488,3'UTR,-,MXAN_RS30750,NC_008095.1
maiA,7827489,7828148,CDS,-,MXAN_RS30750,NC_008095.1
MXAN_RS30755,7828145,7829125,CDS,-,MXAN_RS30755,NC_008095.1
5'MXAN_RS30755,7829126,7829278,5'UTR,-,MXAN_RS30755,NC_008095.1
3'MXAN_RS30760,7829279,7829318,3'UTR,-,MXAN_RS30760,NC_008095.1
MXAN_RS30760,7829319,7829708,CDS,-,MXAN_RS30760,NC_008095.1
5'MXAN_RS30760,7829709,7829815,5'UTR,-,MXAN_RS30760,NC_008095.1
5'MXAN_RS30765,7829816,7829923,5'UTR,+,MXAN_RS30765,NC_008095.1
MXAN_RS30765,7829924,7830301,CDS,+,MXAN_RS30765,NC_008095.1
3'MXAN_RS30765,7830302,7830341,3'UTR,+,MXAN_RS30765,NC_008095.1
5'MXAN_RS30770,7830342,7830415,5'UTR,+,MXAN_RS30770,NC_008095.1
MXAN_RS30770,7830416,7832053,CDS,+,MXAN_RS30770,NC_008095.1
3'MXAN_RS30770,7832054,7832093,3'UTR,+,MXAN_RS30770,NC_008095.1
5'MXAN_RS30775,7832094,7832233,5'UTR,+,MXAN_RS30775,NC_008095.1
MXAN_RS30775,7832234,7832583,CDS,+,MXAN_RS30775,NC_008095.1
MXAN_RS30780,7832584,7835805,CDS,+,MXAN_RS30780,NC_008095.1
3'MXAN_RS30780,7835806,7835839,3'UTR,+,MXAN_RS30780,NC_008095.1
5'serA,7835840,7835874,5'UTR,+,MXAN_RS30785,NC_008095.1
serA,7835875,7837140,CDS,+,MXAN_RS30785,NC_008095.1
MXAN_RS30790,7837141,7838547,CDS,-,MXAN_RS30790,NC_008095.1
5'MXAN_RS30790,7838548,7838634,5'UTR,-,MXAN_RS30790,NC_008095.1
5'MXAN_RS30795,7838635,7838722,5'UTR,+,MXAN_RS30795,NC_008095.1
MXAN_RS30795,7838723,7839130,CDS,+,MXAN_RS30795,NC_008095.1
MXAN_RS30800,7839131,7840924,CDS,+,MXAN_RS30800,NC_008095.1
3'MXAN_RS30800,7840925,7840964,3'UTR,+,MXAN_RS30800,NC_008095.1
5'MXAN_RS30805,7840965,7841193,5'UTR,+,MXAN_RS30805,NC_008095.1
MXAN_RS30805,7841194,7842531,CDS,+,MXAN_RS30805,NC_008095.1
3'MXAN_RS30805,7842532,7842571,3'UTR,+,MXAN_RS30805,NC_008095.1
5'MXAN_RS30810,7842572,7842631,5'UTR,+,MXAN_RS30810,NC_008095.1
MXAN_RS30810,7842632,7843130,CDS,+,MXAN_RS30810,NC_008095.1
MXAN_RS30815,7843131,7844222,CDS,-,MXAN_RS30815,NC_008095.1
5'MXAN_RS30815,7844223,7844295,5'UTR,-,MXAN_RS30815,NC_008095.1
3'MXAN_RS30820,7844296,7844335,3'UTR,-,MXAN_RS30820,NC_008095.1
MXAN_RS30820,7844336,7844861,CDS,-,MXAN_RS30820,NC_008095.1
MXAN_RS30825,7844862,7845557,CDS,-,MXAN_RS30825,NC_008095.1
5'MXAN_RS30825,7845558,7845673,5'UTR,-,MXAN_RS30825,NC_008095.1
5'MXAN_RS30830,7845674,7845790,5'UTR,+,MXAN_RS30830,NC_008095.1
MXAN_RS30830,7845791,7847176,CDS,+,MXAN_RS30830,NC_008095.1
3'MXAN_RS30830,7847177,7847216,3'UTR,+,MXAN_RS30830,NC_008095.1
5'MXAN_RS30835,7847217,7847317,5'UTR,+,MXAN_RS30835,NC_008095.1
MXAN_RS30835,7847318,7847944,CDS,+,MXAN_RS30835,NC_008095.1
MXAN_RS30840,7847945,7848519,CDS,+,MXAN_RS30840,NC_008095.1
MXAN_RS30845,7848520,7849080,CDS,-,MXAN_RS30845,NC_008095.1
5'MXAN_RS30845,7849081,7849129,5'UTR,-,MXAN_RS30845,NC_008095.1
5'MXAN_RS30850,7849130,7849178,5'UTR,+,MXAN_RS30850,NC_008095.1
MXAN_RS30850,7849179,7849907,CDS,+,MXAN_RS30850,NC_008095.1
3'MXAN_RS30850,7849908,7849928,3'UTR,+,MXAN_RS30850,NC_008095.1
5'MXAN_RS30855,7849929,7849950,5'UTR,+,MXAN_RS30855,NC_008095.1
MXAN_RS30855,7849951,7850664,CDS,+,MXAN_RS30855,NC_008095.1
MXAN_RS30860,7850665,7851393,CDS,-,MXAN_RS30860,NC_008095.1
5'MXAN_RS30860,7851394,7851426,5'UTR,-,MXAN_RS30860,NC_008095.1
5'MXAN_RS30865,7851427,7851460,5'UTR,+,MXAN_RS30865,NC_008095.1
MXAN_RS30865,7851461,7852888,CDS,+,MXAN_RS30865,NC_008095.1
3'MXAN_RS30865,7852889,7852928,3'UTR,+,MXAN_RS30865,NC_008095.1
5'MXAN_RS30870,7852929,7852968,5'UTR,+,MXAN_RS30870,NC_008095.1
MXAN_RS30870,7852969,7854006,CDS,+,MXAN_RS30870,NC_008095.1
3'MXAN_RS30870,7854007,7854046,3'UTR,+,MXAN_RS30870,NC_008095.1
5'MXAN_RS30875,7854047,7854097,5'UTR,+,MXAN_RS30875,NC_008095.1
MXAN_RS30875,7854098,7855741,CDS,+,MXAN_RS30875,NC_008095.1
3'MXAN_RS30875,7855742,7855781,3'UTR,+,MXAN_RS30875,NC_008095.1
5'MXAN_RS37910,7855782,7855824,5'UTR,+,MXAN_RS37910,NC_008095.1
MXAN_RS37910,7855825,7856041,CDS,+,MXAN_RS37910,NC_008095.1
MXAN_RS30880,7856042,7858774,CDS,-,MXAN_RS30880,NC_008095.1
5'MXAN_RS30880,7858775,7858831,5'UTR,-,MXAN_RS30880,NC_008095.1
3'MXAN_RS30885,7858832,7858871,3'UTR,-,MXAN_RS30885,NC_008095.1
MXAN_RS30885,7858872,7859930,CDS,-,MXAN_RS30885,NC_008095.1
MXAN_RS30890,7859931,7860347,CDS,-,MXAN_RS30890,NC_008095.1
5'MXAN_RS30890,7860348,7860494,5'UTR,-,MXAN_RS30890,NC_008095.1
3'MXAN_RS30895,7860495,7860534,3'UTR,-,MXAN_RS30895,NC_008095.1
MXAN_RS30895,7860535,7860801,CDS,-,MXAN_RS30895,NC_008095.1
5'MXAN_RS30895,7860802,7861095,5'UTR,-,MXAN_RS30895,NC_008095.1
3'MXAN_RS30900,7861096,7861135,3'UTR,-,MXAN_RS30900,NC_008095.1
MXAN_RS30900,7861136,7863181,CDS,-,MXAN_RS30900,NC_008095.1
5'MXAN_RS30900,7863182,7863280,5'UTR,-,MXAN_RS30900,NC_008095.1
5'MXAN_RS30905,7863281,7863379,5'UTR,+,MXAN_RS30905,NC_008095.1
MXAN_RS30905,7863380,7863913,CDS,+,MXAN_RS30905,NC_008095.1
3'MXAN_RS30905,7863914,7863953,3'UTR,+,MXAN_RS30905,NC_008095.1
5'MXAN_RS30910,7863954,7864018,5'UTR,+,MXAN_RS30910,NC_008095.1
MXAN_RS30910,7864019,7865245,CDS,+,MXAN_RS30910,NC_008095.1
MXAN_RS30915,7865199,7865870,CDS,-,MXAN_RS30915,NC_008095.1
mtnA,7865867,7866973,CDS,-,MXAN_RS30920,NC_008095.1
MXAN_RS30925,7866970,7867854,CDS,-,MXAN_RS30925,NC_008095.1
5'MXAN_RS30925,7867855,7868030,5'UTR,-,MXAN_RS30925,NC_008095.1
3'MXAN_RS30930,7868031,7868070,3'UTR,-,MXAN_RS30930,NC_008095.1
MXAN_RS30930,7868071,7868880,CDS,-,MXAN_RS30930,NC_008095.1
5'MXAN_RS30930,7868881,7868984,5'UTR,-,MXAN_RS30930,NC_008095.1
5'MXAN_RS30935,7868985,7869088,5'UTR,+,MXAN_RS30935,NC_008095.1
MXAN_RS30935,7869089,7872286,CDS,+,MXAN_RS30935,NC_008095.1
3'MXAN_RS30935,7872287,7872326,3'UTR,+,MXAN_RS30935,NC_008095.1
5'MXAN_RS30940,7872327,7872371,5'UTR,+,MXAN_RS30940,NC_008095.1
MXAN_RS30940,7872372,7872614,CDS,+,MXAN_RS30940,NC_008095.1
3'MXAN_RS30940,7872615,7872678,3'UTR,+,MXAN_RS30940,NC_008095.1
3'MXAN_RS30945,7872679,7872742,3'UTR,-,MXAN_RS30945,NC_008095.1
MXAN_RS30945,7872743,7873978,CDS,-,MXAN_RS30945,NC_008095.1
5'MXAN_RS30945,7873979,7874182,5'UTR,-,MXAN_RS30945,NC_008095.1
5'MXAN_RS30955,7874183,7874387,5'UTR,+,MXAN_RS30955,NC_008095.1
MXAN_RS30955,7874388,7874699,CDS,+,MXAN_RS30955,NC_008095.1
fabZ,7874602,7875174,CDS,+,MXAN_RS30960,NC_008095.1
MXAN_RS30965,7875195,7875965,CDS,+,MXAN_RS30965,NC_008095.1
MXAN_RS30970,7875962,7877173,CDS,+,MXAN_RS30970,NC_008095.1
MXAN_RS30975,7877170,7878192,CDS,+,MXAN_RS30975,NC_008095.1
MXAN_RS30980,7878185,7878634,CDS,+,MXAN_RS30980,NC_008095.1
MXAN_RS30985,7878621,7879370,CDS,+,MXAN_RS30985,NC_008095.1
MXAN_RS30990,7879367,7880140,CDS,+,MXAN_RS30990,NC_008095.1
3'MXAN_RS30990,7880141,7880171,3'UTR,+,MXAN_RS30990,NC_008095.1
5'MXAN_RS30995,7880172,7880202,5'UTR,+,MXAN_RS30995,NC_008095.1
MXAN_RS30995,7880203,7881438,CDS,+,MXAN_RS30995,NC_008095.1
MXAN_RS31000,7881439,7882694,CDS,+,MXAN_RS31000,NC_008095.1
MXAN_RS31005,7882695,7883440,CDS,+,MXAN_RS31005,NC_008095.1
MXAN_RS31010,7883437,7884663,CDS,+,MXAN_RS31010,NC_008095.1
MXAN_RS31015,7884664,7885431,CDS,+,MXAN_RS31015,NC_008095.1
MXAN_RS31020,7885432,7886763,CDS,+,MXAN_RS31020,NC_008095.1
3'MXAN_RS31020,7886764,7886803,3'UTR,+,MXAN_RS31020,NC_008095.1
5'MXAN_RS31025,7886804,7886878,5'UTR,+,MXAN_RS31025,NC_008095.1
MXAN_RS31025,7886879,7887277,CDS,+,MXAN_RS31025,NC_008095.1
MXAN_RS31030,7887274,7888419,CDS,+,MXAN_RS31030,NC_008095.1
3'MXAN_RS31030,7888420,7888459,3'UTR,+,MXAN_RS31030,NC_008095.1
5'MXAN_RS36365,7888460,7888517,5'UTR,+,MXAN_RS36365,NC_008095.1
MXAN_RS36365,7888518,7892480,CDS,+,MXAN_RS36365,NC_008095.1
MXAN_RS31040,7892481,7894061,CDS,-,MXAN_RS31040,NC_008095.1
5'MXAN_RS31040,7894062,7894123,5'UTR,-,MXAN_RS31040,NC_008095.1
3'MXAN_RS31045,7894124,7894163,3'UTR,-,MXAN_RS31045,NC_008095.1
MXAN_RS31045,7894164,7895750,CDS,-,MXAN_RS31045,NC_008095.1
5'MXAN_RS31045,7895751,7895838,5'UTR,-,MXAN_RS31045,NC_008095.1
5'MXAN_RS31050,7895839,7895927,5'UTR,+,MXAN_RS31050,NC_008095.1
MXAN_RS31050,7895928,7897790,CDS,+,MXAN_RS31050,NC_008095.1
MXAN_RS31055,7897787,7898710,CDS,+,MXAN_RS31055,NC_008095.1
MXAN_RS31060,7898711,7899414,CDS,-,MXAN_RS31060,NC_008095.1
MXAN_RS31065,7899411,7901234,CDS,-,MXAN_RS31065,NC_008095.1
MXAN_RS31070,7901235,7902575,CDS,-,MXAN_RS31070,NC_008095.1
5'MXAN_RS31070,7902576,7902633,5'UTR,-,MXAN_RS31070,NC_008095.1
3'ddpX,7902634,7902673,3'UTR,-,MXAN_RS31075,NC_008095.1
ddpX,7902674,7903330,CDS,-,MXAN_RS31075,NC_008095.1
queC,7903327,7904019,CDS,-,MXAN_RS31080,NC_008095.1
MXAN_RS31085,7904019,7904644,CDS,-,MXAN_RS31085,NC_008095.1
MXAN_RS31090,7904645,7914193,CDS,-,MXAN_RS31090,NC_008095.1
5'MXAN_RS31090,7914194,7914304,5'UTR,-,MXAN_RS31090,NC_008095.1
5'MXAN_RS31095,7914305,7914416,5'UTR,+,MXAN_RS31095,NC_008095.1
MXAN_RS31095,7914417,7916840,CDS,+,MXAN_RS31095,NC_008095.1
MXAN_RS31100,7916841,7917237,CDS,-,MXAN_RS31100,NC_008095.1
5'MXAN_RS31100,7917238,7917271,5'UTR,-,MXAN_RS31100,NC_008095.1
3'MXAN_RS31105,7917272,7917305,3'UTR,-,MXAN_RS31105,NC_008095.1
MXAN_RS31105,7917306,7918160,CDS,-,MXAN_RS31105,NC_008095.1
5'MXAN_RS31105,7918161,7918181,5'UTR,-,MXAN_RS31105,NC_008095.1
3'MXAN_RS31110,7918182,7918201,3'UTR,-,MXAN_RS31110,NC_008095.1
MXAN_RS31110,7918202,7923718,CDS,-,MXAN_RS31110,NC_008095.1
5'MXAN_RS31110,7923719,7923819,5'UTR,-,MXAN_RS31110,NC_008095.1
5'MXAN_RS31115,7923820,7923920,5'UTR,+,MXAN_RS31115,NC_008095.1
MXAN_RS31115,7923921,7924427,CDS,+,MXAN_RS31115,NC_008095.1
3'MXAN_RS31115,7924428,7924467,3'UTR,+,MXAN_RS31115,NC_008095.1
